Order_id,Order_Date, Unit_Cost , Unit_Price ,Order_Qty,Channel,Promotion_Name,Product_Name,Product_SubCategory,Product_Category,State,Zone
7666,26 03 2012,6.43,26.99,18,Reseller,Hammartan Promotion,Kekule KSU-less key system M38 Grey,Home & Office Phones,Cell phones,Kwara,North Central
963,1 05 2014,0.77,26.99,10,Store,No Discount,Kekule KSU-less key system M38 Grey,Home & Office Phones,Cell phones,Cross River,South South
7667,26 04 2012,13.04,186.9,10,Online,No Discount,A. Datum Bridge Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
644,18 10 2012,4.52,186.9,13,Store,Winners Promotion,A. Datum Bridge Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Zamfara,North West
550,18 08 2014,9.43,22.99,10,Reseller,No Discount,Kekule Expandable Cordless Phone System M008 White,Home & Office Phones,Cell phones,Kwara,North Central
7670,15 04 2013,75.34,79,10,Online,No Discount,Proseware Laser Jet Printer E100 White,"Printers, Scanners & Fax",Computers,Ebonyi,South East
364,6 07 2013,50.16,79,9,Store,August Promotion,Proseware Laser Jet Printer E100 White,"Printers, Scanners & Fax",Computers,Bayelsa,South South
1763,15 05 2012,23.18,79,6,Store,No Discount,Proseware Laser Jet Printer E100 White,"Printers, Scanners & Fax",Computers,Imo,South East
861,12 04 2013,812.56,"1,299.00",20,Online,No Discount,Simpson Laptop19W X1980 Red,Laptops,Computers,Ebonyi,South East
976,20 11 2012,789.37,"1,299.00",13,Catalog,Winners Promotion,Simpson Laptop19W X1980 Red,Laptops,Computers,Ebonyi,South East
1163,9 09 2013,807.47,"1,299.00",10,Store,No Discount,Simpson Laptop19W X1980 Red,Laptops,Computers,Ondo,South West
1674,18 05 2013,763.24,"1,299.00",10,Store,No Discount,Simpson Laptop19W X1980 Red,Laptops,Computers,Anambra,South East
918,6 07 2014,105.37,382.95,18,Store,August Promotion,Simpson Laptop12 M1201 Red,Laptops,Computers,Jigawa,North West
1377,5 04 2013,354.93,382.95,20,Online,No Discount,Simpson Laptop12 M1201 Red,Laptops,Computers,Nasarawa,North Central
1739,6 10 2013,186.11,599,13,Store,Winners Promotion,Simpson Laptop16 M1601 Red,Laptops,Computers,Borno,North East
547,31 01 2014,347.07,758,18,Online,Hammartan Promotion,Simpson Laptop15.4W M1548 Red,Laptops,Computers,Kwara,North Central
7676,11 12 2012,25.94,338,9,Reseller,Deeper Promotion,"A. Datum SLR Camera 35"" M358 Blue",Digital SLR Cameras,Cameras and camcorders ,Delta,South South
301,24 01 2013,110.04,338,9,Store,Deeper Promotion,"A. Datum SLR Camera 35"" M358 Blue",Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West
513,22 01 2012,568.35,"1,299.00",9,Online,Deeper Promotion,Simpson Laptop19W X1980 Blue,Laptops,Computers,Ebonyi,South East
7679,28 11 2014,5.49,179,13,Store,Xmas Holiday Promotion,WWI LCD19W M100 White,Monitors,Computers,Osun,South West
949,30 09 2014,44.35,179,8,Online,Convention Promotion,WWI LCD19W M100 White,Monitors,Computers,Nasarawa,North Central
473,16 06 2014,76.89,382.95,12,Store,Adventist Promotion,Simpson Laptop12 M1201 Blue,Laptops,Computers,Zamfara,North West
1269,16 04 2012,260.77,382.95,12,Store,Easter Promotion,Simpson Laptop12 M1201 Blue,Laptops,Computers,Katsina,North West
1615,3 03 2014,262.95,382.95,9,Store,Deeper Promotion,Simpson Laptop12 M1201 Blue,Laptops,Computers,Ebonyi,South East
1652,31 01 2013,101.93,382.95,18,Catalog,Deeper Promotion,Simpson Laptop12 M1201 Blue,Laptops,Computers,Ebonyi,South East
7683,15 06 2013,83.73,231,12,Reseller,Adventist Promotion,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Delta,South South
895,30 11 2012,83.99,231,16,Reseller,Convention Promotion,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Ogun,South West
7684,20 10 2014,235.54,619,26,Online,Winners Promotion,WWI LCD22 M2002 Black,Monitors,Computers,Ebonyi,South East
19,20 06 2013,374.35,619,12,Store,No Discount,WWI LCD22 M2002 Black,Monitors,Computers,Enugu,South East
558,11 05 2014,338.37,619,10,Store,No Discount,WWI LCD22 M2002 Black,Monitors,Computers,Ebonyi,South East
110,27 07 2013,329.34,699,9,Store,August Promotion,WWI Laptop15 M0150 Black,Laptops,Computers,Oyo,South West
182,15 10 2012,139.88,699,8,Store,Convention Promotion,WWI Laptop15 M0150 Black,Laptops,Computers,Jigawa,North West
357,21 07 2014,116.72,699,9,Store,August Promotion,WWI Laptop15 M0150 Black,Laptops,Computers,Cross River,South South
7687,19 12 2011,11.14,33.99,4,Store,Convention Promotion,SV 512MB Laptop memory E800 Yellow,Computers Accessories,Computers,Ekiti,South West
7688,21 12 2012,94.71,188,13,Store,Xmas Holiday Promotion,A. Datum All in One Digital Camera M200 Orange,Digital Cameras,Cameras and camcorders ,Katsina,North West
7689,12 01 2014,95.77,136,9,Store,Deeper Promotion,Proseware All-In-One Photo Printer M200 Green,"Printers, Scanners & Fax",Computers,Zamfara,North West
1698,23 04 2013,76.89,136,10,Store,No Discount,Proseware All-In-One Photo Printer M200 Green,"Printers, Scanners & Fax",Computers,Anambra,South East
1732,10 03 2014,533.1,758,10,Store,No Discount,WWI Laptop15.4W M0156 Black,Laptops,Computers,Ebonyi,South East
7691,9 11 2014,331.34,758,13,Store,Winners Promotion,WWI Laptop15.4W M0156 White,Laptops,Computers,Anambra,South East
789,30 07 2014,34.12,758,12,Store,Adventist Promotion,WWI Laptop15.4W M0156 White,Laptops,Computers,Kaduna,North West
873,14 06 2014,58.3,758,12,Reseller,Adventist Promotion,WWI Laptop15.4W M0156 White,Laptops,Computers,Delta,South South
1226,9 06 2014,147.23,758,24,Catalog,Adventist Promotion,WWI Laptop15.4W M0156 White,Laptops,Computers,Ebonyi,South East
1456,23 03 2013,307.43,326,10,Reseller,No Discount,WWI Laptop8.9 E0089 Black,Laptops,Computers,Delta,South South
7692,27 03 2013,546.31,999,10,Online,No Discount,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,Camcorders,Cameras and camcorders ,Ebonyi,South East
819,7 05 2013,82.04,999,10,Store,No Discount,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,Camcorders,Cameras and camcorders ,Akwa Ibom,South South
1340,31 10 2014,418.24,"1,299.00",6,Reseller,Winners Promotion,WWI Laptop19W X0196 White,Laptops,Computers,Delta,South South
7697,26 01 2013,31.26,198,9,Store,Deeper Promotion,A. Datum Point Shoot Digital Camera M500 Silver Grey,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South
1016,17 01 2014,74.97,198,9,Store,Deeper Promotion,A. Datum Point Shoot Digital Camera M500 Silver Grey,Digital Cameras,Cameras and camcorders ,Borno,North East
150,10 10 2013,155.46,382.95,13,Store,Winners Promotion,WWI Laptop12 M0120 White,Laptops,Computers,Zamfara,North West
312,31 05 2012,61.6,382.95,24,Store,Easter Promotion,WWI Laptop12 M0120 White,Laptops,Computers,Osun,South West
7701,2 04 2013,276.9,499,24,Reseller,New Year Promotion,WWI Projector 480p DLP12 Silver,Projectors & Screens,Computers,Ogun,South West
1749,4 01 2013,219.44,326,13,Online,Xmas Holiday Promotion,WWI Laptop8.9 E0089 White,Laptops,Computers,Kwara,North Central
1218,15 05 2013,269.99,"1,299.00",24,Online,Easter Promotion,WWI Laptop19W X0196 Blue,Laptops,Computers,Kwara,North Central
7707,8 08 2014,71.05,109,48,Catalog,Adventist Promotion,Proseware Screen 80in E1010 White,Projectors & Screens,Computers,Ebonyi,South East
7708,2 12 2014,5.99,12.66,8,Online,Convention Promotion,SV DVD 55DVD Storage Binder M56 Red,Movie DVD,"Music, Movies and Audio Books",Nasarawa,North Central
189,27 04 2013,321.71,699,10,Store,No Discount,Proseware Laptop15 M510 Black,Laptops,Computers,Borno,North East
1743,1 09 2014,63.48,699,9,Store,August Promotion,Proseware Laptop15 M510 Black,Laptops,Computers,Kogi,North Central
7709,15 11 2013,15.89,411,8,Online,Convention Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,Camcorders,Cameras and camcorders ,Nasarawa,North Central
7710,21 12 2012,17.37,312,8,Store,Convention Promotion,A. Datum SLR Camera M142 Orange,Digital SLR Cameras,Cameras and camcorders ,Abia,South East
7712,14 09 2012,4.03,25,10,Store,No Discount,Kekule USB Cable M250 Yellow,Cameras & Camcorders Accessories,Cameras and camcorders ,Anambra,South East
289,23 04 2012,262.41,758,10,Store,No Discount,Proseware Laptop15.4W M518 Black,Laptops,Computers,Edo,South South
7714,16 09 2014,283.54,629,20,Reseller,No Discount,Fabrikam SLR Camera X146 Black,Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
933,24 11 2012,378.65,"1,299.00",13,Catalog,Winners Promotion,Proseware Laptop19W X910 White,Laptops,Computers,Ebonyi,South East
7717,24 07 2013,0.43,21,9,Store,August Promotion,Kekule Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,Home & Office Phones,Cell phones,Cross River,South South
7718,25 08 2013,89.75,102,9,Store,August Promotion,Proseware Photo Ink Jet Printer E290 Grey,"Printers, Scanners & Fax",Computers,Bayelsa,South South
564,4 03 2013,58.62,102,27,Catalog,Deeper Promotion,Proseware Photo Ink Jet Printer E290 Grey,"Printers, Scanners & Fax",Computers,Ebonyi,South East
380,21 09 2014,295.73,382.95,10,Store,No Discount,Proseware Laptop12 M210 White,Laptops,Computers,Ekiti,South West
834,28 07 2014,271.89,758,10,Store,No Discount,Proseware Laptop15.4W M518 White,Laptops,Computers,Edo,South South
7722,17 04 2014,233.57,326,20,Store,No Discount,Proseware Laptop8.9 E089 White,Laptops,Computers,Edo,South South
1677,2 01 2013,308.98,326,8,Store,Convention Promotion,Proseware Laptop8.9 E089 White,Laptops,Computers,Bayelsa,South South
1283,18 12 2013,218.15,969,9,Online,Deeper Promotion,Simpson Desktop PC2.33 XD233 Silver,Desktops,Computers,Ebonyi,South East
7725,29 05 2013,78.91,163,10,Store,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,"Printers, Scanners & Fax",Computers,Borno,North East
486,6 09 2012,192.4,269.95,12,Reseller,Convention Promotion,Simpson Desktop PC1.60 ED160 Silver,Desktops,Computers,Ogun,South West
850,16 01 2012,73.86,269.95,12,Online,Hammartan Promotion,Simpson Desktop PC1.60 ED160 Silver,Desktops,Computers,Kwara,North Central
7726,21 05 2013,7.67,50.99,10,Store,No Discount,Kekule Optical USB Mouse M45 White,Computers Accessories,Computers,Imo,South East
90,2 11 2014,316.99,499.9,13,Store,Winners Promotion,Simpson Desktop PC1.80 ED182 Silver,Desktops,Computers,Zamfara,North West
911,18 03 2012,118.31,499.9,27,Store,Hammartan Promotion,Simpson Desktop PC1.80 ED182 Silver,Desktops,Computers,Kebbi,North West
1335,21 01 2012,380.29,499.9,27,Store,Hammartan Promotion,Simpson Desktop PC1.80 ED182 Silver,Desktops,Computers,Nasarawa,North Central
366,22 01 2012,363.88,469,27,Store,Deeper Promotion,Simpson Desktop PC3.0 MS300 Silver,Desktops,Computers,Benue,North Central
832,26 08 2014,153.15,469,12,Store,Adventist Promotion,Simpson Desktop PC3.0 MS300 Silver,Desktops,Computers,Anambra,South East
1293,23 11 2012,266.9,469,39,Store,Winners Promotion,Simpson Desktop PC3.0 MS300 Silver,Desktops,Computers,Kaduna,North West
1711,31 07 2014,179.78,969,6,Store,Adventist Promotion,Simpson Desktop PC2.33 XD233 Black,Desktops,Computers,Borno,North East
899,21 02 2013,449.22,599,18,Store,Deeper Promotion,Simpson Desktop PC2.30 MD230 Black,Desktops,Computers,Ebonyi,South East
956,18 07 2014,166.89,269.95,24,Online,Adventist Promotion,Simpson Desktop PC1.60 ED160 Black,Desktops,Computers,Ebonyi,South East
7738,30 07 2014,84.89,208,12,Online,Adventist Promotion,The Phone Company Smart phones 160x160 M26 Pink,Smart phones & PDAs ,Cell phones,Ebonyi,South East
1071,14 06 2013,29.45,208,12,Store,Adventist Promotion,The Phone Company Smart phones 160x160 M26 Pink,Smart phones & PDAs ,Cell phones,Edo,South South
1753,4 07 2012,6.19,208,10,Store,No Discount,The Phone Company Smart phones 160x160 M26 Pink,Smart phones & PDAs ,Cell phones,Zamfara,North West
188,23 10 2012,225.43,469,39,Store,Winners Promotion,Simpson Desktop PC3.0 MS300 Black,Desktops,Computers,Ebonyi,South East
877,29 01 2014,21.91,469,18,Reseller,Deeper Promotion,Simpson Desktop PC3.0 MS300 Black,Desktops,Computers,Delta,South South
1028,17 04 2013,183.64,469,20,Online,No Discount,Simpson Desktop PC3.0 MS300 Black,Desktops,Computers,Ebonyi,South East
7741,8 05 2013,261.45,310,10,Store,No Discount,The Phone Company Smart phones Unlocked International M800 White,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
7742,29 03 2013,171.91,588,9,Online,Hammartan Promotion,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
221,4 12 2014,61.65,588,13,Reseller,Xmas Holiday Promotion,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
292,21 12 2011,201.33,588,9,Store,Deeper Promotion,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Borno,North East
924,23 07 2012,359.28,588,12,Store,Adventist Promotion,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Borno,North East
1290,6 03 2012,74.71,588,9,Store,Hammartan Promotion,"A. Datum SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Imo,South East
1,7 12 2011,10.3,198,8,Store,Convention Promotion,A. Datum Point Shoot Digital Camera M500 Black,Digital Cameras,Cameras and camcorders ,Jigawa,North West
3,28 12 2012,126.85,410,9,Store,Deeper Promotion,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,Camcorders,Cameras and camcorders ,Jigawa,North West
4,17 12 2012,188.95,289,8,Online,Convention Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,Touch Screen Phones ,Cell phones,Nasarawa,North Central
1032,18 12 2012,132.19,289,9,Store,Deeper Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,Touch Screen Phones ,Cell phones,Delta,South South
5,26 12 2012,124.98,436.2,24,Online,Convention Promotion,"Fabrikam SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Nasarawa,North Central
429,16 12 2012,224.34,436.2,9,Store,Deeper Promotion,"Fabrikam SLR Camera 35"" X358 Blue",Digital SLR Cameras,Cameras and camcorders ,Delta,South South
7,23 10 2012,20.13,148,6,Reseller,Xmas Holiday Promotion,A. Datum Slim Digital Camera M180 Green,Digital Cameras,Cameras and camcorders ,Kwara,North Central
577,26 07 2013,103.93,148,12,Store,Adventist Promotion,A. Datum Slim Digital Camera M180 Green,Digital Cameras,Cameras and camcorders ,Kaduna,North West
572,19 08 2014,196.07,369,10,Store,No Discount,Simpson Desktop PC1.80 ED180 White,Desktops,Computers,Ondo,South West
12,2 04 2012,166.59,229,10,Store,No Discount,Proseware Projector 480p LCD12 Black,Projectors & Screens,Computers,Cross River,South South
1599,18 10 2012,41.11,229,13,Store,Winners Promotion,Proseware Projector 480p LCD12 Black,Projectors & Screens,Computers,Rivers,South South
13,28 06 2012,40.44,236,12,Store,Adventist Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Printers, Scanners & Fax",Computers,Anambra,South East
66,5 06 2013,127.83,236,12,Store,Adventist Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Printers, Scanners & Fax",Computers,Benue,North Central
772,2 04 2014,142.25,236,9,Store,Hammartan Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Printers, Scanners & Fax",Computers,Osun,South West
799,14 06 2013,125.63,236,12,Online,Adventist Promotion,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Printers, Scanners & Fax",Computers,Ebonyi,South East
647,17 10 2013,252.15,559,16,Online,Convention Promotion,WWI Desktop PC2.30 M2300 Brown,Desktops,Computers,Nasarawa,North Central
14,20 11 2013,15.6,49.96,13,Store,Winners Promotion,Kekule Carrying Case E312 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Delta,South South
1345,22 07 2012,12.26,49.96,6,Store,Adventist Promotion,Kekule Carrying Case E312 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Ebonyi,South East
894,1 06 2012,42.29,219.95,18,Store,Easter Promotion,WWI Desktop PC1.60 E1600 Silver,Desktops,Computers,Nasarawa,North Central
1063,4 10 2012,37.72,229.9,15,Store,No Discount,WWI Desktop PC1.80 E1800 Brown,Desktops,Computers,Anambra,South East
23,22 01 2014,1.32,209,9,Online,Deeper Promotion,Proseware Laser Jet Color Printer X300 White,"Printers, Scanners & Fax",Computers,Ebonyi,South East
1121,2 12 2013,123.75,209,13,Store,Winners Promotion,Proseware Laser Jet Color Printer X300 White,"Printers, Scanners & Fax",Computers,Zamfara,North West
1421,18 05 2014,103.07,209,12,Store,Easter Promotion,Proseware Laser Jet Color Printer X300 White,"Printers, Scanners & Fax",Computers,Bauchi,North East
65,21 07 2012,115.57,219.95,18,Store,Adventist Promotion,WWI Desktop PC1.60 E1600 Black,Desktops,Computers,Edo,South South
308,12 06 2013,54.29,219.95,40,Online,No Discount,WWI Desktop PC1.60 E1600 Black,Desktops,Computers,Nasarawa,North Central
1592,23 02 2012,36.44,219.95,24,Reseller,Hammartan Promotion,WWI Desktop PC1.60 E1600 Black,Desktops,Computers,Kwara,North Central
1741,28 01 2012,167.99,219.95,12,Store,Deeper Promotion,WWI Desktop PC1.60 E1600 Black,Desktops,Computers,Borno,North East
24,7 02 2013,89.35,190,9,Online,Deeper Promotion,Proseware Screen 100in M1609 Silver,Projectors & Screens,Computers,Ebonyi,South East
1388,2 05 2012,24.56,190,10,Online,No Discount,Proseware Screen 100in M1609 Silver,Projectors & Screens,Computers,Ebonyi,South East
28,27 11 2014,24.25,40.19,13,Store,Winners Promotion,Kekule Expandable 2-Handset Cordless Phone System M205 White,Home & Office Phones,Cell phones,Delta,South South
959,13 09 2013,20.63,40.19,16,Store,Convention Promotion,Kekule Expandable 2-Handset Cordless Phone System M205 White,Home & Office Phones,Cell phones,Jigawa,North West
29,25 10 2014,7.78,366.55,6,Store,Winners Promotion,Kekule Macro Zoom Lens X300 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Delta,South South
874,22 07 2014,351.71,919,6,Store,Adventist Promotion,WWI Desktop PC2.33 X2330 Brown,Desktops,Computers,Borno,North East
587,4 08 2014,163.23,559,12,Catalog,Adventist Promotion,WWI Desktop PC2.30 M2300 Silver,Desktops,Computers,Ebonyi,South East
33,30 12 2013,5.23,11.9,18,Store,Deeper Promotion,Kekule 90W AC/DC Power Adapter E300 Grey,Computers Accessories,Computers,Borno,North East
1435,17 01 2012,2.17,11.9,4,Store,Deeper Promotion,Kekule 90W AC/DC Power Adapter E300 Grey,Computers Accessories,Computers,Zamfara,North West
1347,2 04 2014,121.07,229.9,20,Catalog,No Discount,WWI Desktop PC1.80 E1800 Silver,Desktops,Computers,Ebonyi,South East
37,20 05 2013,54.79,358,10,Store,No Discount,"Kekule SLR Camera 35"" M358 Blue",Digital SLR Cameras,Cameras and camcorders ,Imo,South East
1437,15 09 2012,119.24,358,10,Catalog,No Discount,"Kekule SLR Camera 35"" M358 Blue",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
